x,y,u
19,68,-0.23005708702460032
19,69,-0.23630229684079518
19,70,-0.24159655530191088
19,71,-0.24591716429405636
19,72,-0.24924509863871389
19,73,-0.2515651296238885
19,74,-0.2528658270349241
19,75,-0.2531396581493477
19,76,-0.25238296240339075
19,77,-0.2505960272411093
19,78,-0.24778303911256452
19,79,-0.24395213920396053
19,80,-0.23911535643847948
19,81,-0.23328864796850718
19,82,-0.2264918218469062
19,83,-0.21874856880704602
19,84,-0.21008638359213117
19,85,-0.20053659495214957
19,86,-0.19013429379665375
19,87,-0.1789183655601409
19,88,-0.16693142794980748
19,89,-0.15421986108099858
19,90,-0.1408337447641674
19,91,-0.1268268647373443
19,92,-0.11225661823429864
19,93,-0.09718395095900845
19,94,-0.08167317593236151
19,95,-0.06579177682512485
19,96,-0.049610076053996484
19,97,-0.033200847929151345
19,98,-0.016638801374931372
19,99,0
20,0,0
20,1,0.01480450656201605
20,2,0.029550586765481876
20,3,0.0441800448486601
20,4,0.05863514531562079
20,5,0.07285884082605151
20,6,0.08679499731388572
20,7,0.10038861558049317
20,8,0.11358604830975585
20,9,0.12633521187719068
20,10,0.13858579183344868
20,11,0.15028944159965674
20,12,0.16139997317010038
20,13,0.17187353957511797
20,14,0.1816688077830981
20,15,0.19074712207354305
20,16,0.19907265639461744
20,17,0.20661255609668006
20,18,0.2133370673198464
20,19,0.2192196548878264
20,20,0.2242371066550115
20,21,0.22836962574666997
20,22,0.23160090818103607
20,23,0.23391820805906882
20,24,0.23531238718749825
20,25,0.23577795226322995
20,26,0.23531307565149073
20,27,0.23391960406994794
20,28,0.23160305011491555
20,29,0.22837257242143452
20,30,0.22424093797272993
20,31,0.2192244741877153
20,32,0.21334300248730598
20,33,0.2066197632327752
20,34,0.19908132145003665
20,35,0.19075746600363774
20,36,0.18168108878991263
20,37,0.1718880599748162
20,38,0.16141708235252034
20,39,0.15030954489353127
20,40,0.13860935432101867
20,41,0.12636276960165296
20,42,0.11361821311254947
20,43,0.10042608905419957
20,44,0.08683857686198214
20,45,0.07290943682196396
20,46,0.05869378861892251
20,47,0.044247907685580214
20,48,0.02962899197131864
20,49,0.014894952747995396
20,50,0.0001041728281874748
20,51,-0.014684704318935662
20,52,-0.02941302157496413
20,53,-0.04402231682925773
20,54,-0.05845457184002894
20,55,-0.07265241475424154
20,56,-0.08655936745270212
20,57,-0.10012003810401648
20,58,-0.11328036367538853
20,59,-0.12598778885026046
20,60,-0.13819150048802759
20,61,-0.14984258947410262
20,62,-0.16089427406565898
20,63,-0.17130204156685724
20,64,-0.18102385770898102
20,65,-0.19002028545858674
20,66,-0.19825467785809117
20,67,-0.205693271790167
20,68,-0.2123053620640256
20,69,-0.2180633685900965
20,70,-0.2229429899607352
20,71,-0.22692324325630192
20,72,-0.2299865959682675
20,73,-0.2321189785888192
20,74,-0.23330989449715098
20,75,-0.2335524066083312
20,76,-0.23284322582380249
20,77,-0.23118267434417855
20,78,-0.2285747544751645
20,79,-0.22502709269940296
20,80,-0.22055099194130295
20,81,-0.21516136196360436
20,82,-0.20887675934241276
20,83,-0.2017193107494447
20,84,-0.19371474522378046
20,85,-0.18489231651486693
20,86,-0.17528483058446875
20,87,-0.16492856995524002
20,88,-0.15386331405914247
20,89,-0.142132260713487
20,90,-0.12978202643136805
20,91,-0.11686254689482949
20,92,-0.10342702915417533
20,93,-0.08953179689372287
20,94,-0.07523615206992015
20,95,-0.06060212078531307
20,96,-0.04569418054685493
20,97,-0.030578872947792567
20,98,-0.0153243780588249
20,99,0
21,0,0
21,1,0.013652578518319573
21,2,0.027251276814736037
21,3,0.040742427313647536
21,4,0.05407278691134616
21,5,0.06718974709010497
21,6,0.08004154158551213
21,7,0.09257745065298086
21,8,0.10474800130753617
21,9,0.11650516251708988
21,10,0.12780253486567164
21,11,0.13859553358804552
21,12,0.14884156467800355
21,13,0.15850019286724173
21,14,0.16753330141885994
21,15,0.1759052423866657
21,16,0.18358297759727132
21,17,0.19053620880022532
21,18,0.19673749764621284
21,19,0.20216237364902842
21,20,0.20678943130789487
21,21,0.2106004141440929
21,22,0.21358028748729163
21,23,0.21571729721693159
21,24,0.2170030171302018
21,25,0.2174323814049084
21,26,0.21700370588442722
21,27,0.21571869367834912
21,28,0.21358243013113992
21,29,0.21060336138270935
21,30,0.20679326322612848
21,31,0.20216719285573248
21,32,0.19674343225839724
21,33,0.1905434137752346
21,34,0.18359163910383033
21,35,0.1759155796845948
21,36,0.167545572811194
21,37,0.158514698218084
21,38,0.14885865319633387
21,39,0.13861560709916618
21,40,0.12782605773378583
21,41,0.11653266581181446
21,42,0.10478009522808307
21,43,0.0926148297583084
21,44,0.08008500013679666
21,45,0.06724018554094549
21,46,0.05413123063546346
21,47,0.040810034579473006
21,48,0.027329361409574367
21,49,0.01374261945845448
21,50,0.00010366859774449053
21,51,-0.013533406934158687
21,52,-0.02711449082066518
21,53,-0.04058566536842096
21,54,-0.05389339969569604
21,55,-0.06698478088289408
21,56,-0.07980769447502978
21,57,-0.09231105302784633
21,58,-0.10444496545667703
21,59,-0.11616095999721765
21,60,-0.12741213912654248
21,61,-0.1381533940774035
21,62,-0.14834154232976207
21,63,-0.1579355309879057
21,64,-0.16689655419720245
21,65,-0.17518824292045249
21,66,-0.1827767600811368
21,67,-0.1896309745693176
21,68,-0.19572253245864601
21,69,-0.20102601344778628
21,70,-0.2055189771563951
21,71,-0.20918210068549542
21,72,-0.21199919978257983
21,73,-0.21395734680636086
21,74,-0.21504686747624557
21,75,-0.2152614392711644
21,76,-0.2145980655431173
21,77,-0.21305715526038968
21,78,-0.21064247742736264
21,79,-0.20736122403210755
21,80,-0.20322394884322342
21,81,-0.1982446162464613
21,82,-0.1924405292809938
21,83,-0.18583236733405856
21,84,-0.17844410815959327
21,85,-0.17030305641456883
21,86,-0.16143976246818412
21,87,-0.15188804047892243
21,88,-0.14168488196251386
21,89,-0.1308704555404569
21,90,-0.11948800484247421
21,91,-0.10758381224545052
21,92,-0.09520705988980599
21,93,-0.08240972938696078
21,94,-0.06924639618062528
21,95,-0.05577403302327734
21,96,-0.042051709975365045
21,97,-0.028140280383439107
21,98,-0.014101979166833256
21,99,0
22,0,0
22,1,0.01257704663690873
22,2,0.025104457682130096
22,3,0.03753279344768019
22,4,0.049813005261884015
22,5,0.061896629076485986
22,6,0.07373597671055661
22,7,0.0852843241120763
22,8,0.09649609571412399
22,9,0.10732704438919621
22,10,0.11773442600460952
22,11,0.12767716824229114
22,12,0.1371160325917706
22,13,0.14601376938804386
22,14,0.1543352646748572
22,15,0.16204767903592338
22,16,0.169120576995108
22,17,0.17552604747853545
22,18,0.18123881368782221
22,19,0.1862363333286263
22,20,0.19049888719369468
22,21,0.19400965762281636
22,22,0.19675479435911103
22,23,0.19872347006129948
22,24,0.19990792234387597
22,25,0.20030348553985802
22,26,0.1999086081974389
22,27,0.19872486068432463
22,28,0.19675692778411105
22,29,0.19401259213608768
22,30,0.1905027019477611
22,31,0.18624113067052267
22,32,0.1812447202142921
22,33,0.17553321766347946
22,34,0.1691291947396199
22,35,0.16205796275730544
22,36,0.15434746942514407
22,37,0.14602819362146977
22,38,0.13713302094758512
22,39,0.12769712026178862
22,40,0.11775779969674222
22,41,0.10735436722149538
22,42,0.09652796910263858
22,43,0.0853214370615265
22,44,0.0737791113929936
22,45,0.06194667754307316
22,46,0.04987097629655046
22,47,0.03759983281361353
22,48,0.025181856456236374
22,49,0.01266626548519344
22,50,0.00010267921375372397
22,51,-0.012459058325451935
22,52,-0.02496909113350263
22,53,-0.03737772525023092
22,54,-0.04963564361208695
22,55,-0.06169407438536267
22,56,-0.0735050051323411
22,57,-0.08502134221029856
22,58,-0.09619712149666673
22,59,-0.10698765574288248
22,60,-0.11734973919914357
22,61,-0.1272417800371084
22,62,-0.1366239963493381
22,63,-0.14545853105690743
22,64,-0.15370963694172826
22,65,-0.16134377183878956
22,66,-0.16832977059778748
22,67,-0.17463891883067972
22,68,-0.18024511000205812
22,69,-0.18512489656802814
22,70,-0.18925763077509247
22,71,-0.19262549269345322
22,72,-0.1952136137752645
22,73,-0.19701008205858583
22,74,-0.19800604810629746
22,75,-0.19819570852876195
22,76,-0.19757639458551965
22,77,-0.19614853610875393
22,78,-0.19391573375034024
22,79,-0.19088470628744358
22,80,-0.18706534810468647
22,81,-0.18247066352181082
22,82,-0.17711681134380214
22,83,-0.171023029895908
22,84,-0.16421166989150088
22,85,-0.15670811271942753
22,86,-0.14854079082425065
22,87,-0.13974109877150667
22,88,-0.13034339616524673
22,89,-0.12038490564402776
22,90,-0.10990568696763073
22,91,-0.09894850885566177
22,92,-0.08755877560781634
22,93,-0.07578435304013299
22,94,-0.06367542455242023
22,95,-0.05128425019890477
22,96,-0.03866493307446932
22,97,-0.025873100275889318
22,98,-0.012965576980420446
22,99,0
23,0,0
23,1,0.011573747943490505
23,2,0.023101819857472578
23,3,0.03453871998042157
23,4,0.04583931239389363
23,5,0.05695899914107873
23,6,0.06785389628005599
23,7,0.0784810070421133
23,8,0.08879839159243372
23,9,0.098765332493078
23,10,0.10834249550275722
23,11,0.11749208472786193
23,12,0.12617799193812185
23,13,0.13436593894826016
23,14,0.14202361311220438
23,15,0.1491207946751058
23,16,0.15562947633268448
23,17,0.16152397352511996
23,18,0.16678102620685145
23,19,0.17137989031628603
23,20,0.17530242019117176
23,21,0.17853313973674323
23,22,0.18105930423841332
23,23,0.1828709500610054
23,24,0.18396093494933102
23,25,0.18432496541731613
23,26,0.18396161498305647
23,27,0.18287232874344317
23,28,0.18106141935823877
23,29,0.1785360486475986
23,30,0.17530620151408038
23,31,0.17138464474154702
23,32,0.1667868794191317
23,33,0.16153107745476605
23,34,0.15563801343517444
23,35,0.14913097969025402
23,36,0.14203569888230755
23,37,0.13438021876355938
23,38,0.1261948071301903
23,39,0.11751182769966839
23,40,0.10836561938489445
23,41,0.09879235497653603
23,42,0.08882990698399315
23,43,0.07851769103692051
23,44,0.06789652079719649
23,45,0.05700843819033526
23,46,0.04589656011080094
23,47,0.034604897755775174
23,48,0.023178198019877805
23,49,0.011661754329174665
23,50,0.00010124574583011883
23,51,-0.011457458211648237
23,52,-0.022968457662549166
23,53,-0.0343860210211304
23,54,-0.04566474118530972
23,55,-0.05675973512245679
23,56,-0.06762679309690581
23,57,-0.07822257666109475
23,58,-0.08850475797950932
23,59,-0.09843221376578691
23,60,-0.10796515194199699
23,61,-0.11706529916570135
23,62,-0.12569601231579944
23,63,-0.13382245739874785
23,64,-0.14141170367877656
23,65,-0.14843289194356593
23,66,-0.15485730950099824
23,67,-0.1606585460275688
23,68,-0.16581254813965177
23,69,-0.17029776135040942
23,70,-0.17409516349369186
23,71,-0.17718839168483297
23,72,-0.17956375452914908
23,73,-0.18121034342222953
23,74,-0.1821200242024456
23,75,-0.18228753262776334
23,76,-0.18171044690151222
23,77,-0.180389267687327
23,78,-0.17832737367743418
23,79,-0.17553108696315178
23,80,-0.17200961438243145
23,81,-0.1677750992709356
23,82,-0.16284255147313387
23,83,-0.1572298861601547
23,84,-0.1509578447454259
23,85,-0.14405002015728788
23,86,-0.13653276901596414
23,87,-0.12843522006801342
23,88,-0.11978917451636309
23,89,-0.11062909012099295
23,90,-0.10099196171239441
23,91,-0.09091726840951841
23,92,-0.08044682139424977
23,93,-0.06962465784597961
23,94,-0.05849684082607879
23,95,-0.04711128430463212
23,96,-0.03551749417410204
23,97,-0.023766317441622473
23,98,-0.011909626063673422
23,99,0
24,0,0
24,1,0.010638712848617365
24,2,0.021235439819105736
24,3,0.031748360746897714
24,4,0.0421359862226921
24,5,0.05235732136626602
24,6,0.06237202759293781
24,7,0.07214058186913685
24,8,0.08162443264947146
24,9,0.09078615210969175
24,10,0.09958958378947708
24,11,0.10799998541261363
24,12,0.11598416589830611
24,13,0.12351061653106829
24,14,0.13054963516724152
24,15,0.13707344370610797
24,16,0.14305629751554083
24,17,0.1484745873784954
24,18,0.15330693238894655
24,19,0.15753426480098676
24,20,0.16113990489955293
24,21,0.1641096274592009
24,22,0.16643171736927637
24,23,0.16809701671197472
24,24,0.16909896021389664
24,25,0.16943360227382204
24,26,0.16909963161705466
24,27,0.16809837793772128
24,28,0.16643380544380623
24,29,0.16411249912177242
24,30,0.1611436371734738
24,31,0.1575389572573312
24,32,0.15331270812816247
24,33,0.14848159655373605
24,34,0.14306471876986745
24,35,0.13708348910852547
24,36,0.13056155216843246
24,37,0.12352469451557235
24,38,0.11600073873945815
24,39,0.10801943989344023
24,40,0.09961236285466539
24,41,0.09081276545460121
24,42,0.0816554607829252
24,43,0.07217668921284608
24,44,0.062413967482742846
24,45,0.0524059520409888
24,46,0.0421922769017588
24,47,0.031813410915145925
24,48,0.02131048652346705
24,49,0.01072515369974247
24,50,0.00009940182696557484
24,51,-0.010524586862978079
24,52,-0.021104620002809365
24,53,-0.03159863928182503
24,54,-0.04196490544059303
24,55,-0.05216213724472273
24,56,-0.0621496964563559
24,57,-0.07188771881980888
24,58,-0.08133729674715978
24,59,-0.09046059968761046
24,60,-0.09922105234116602
24,61,-0.10758344199070133
24,62,-0.11551409017063985
24,63,-0.12298094481570207
24,64,-0.1299537434629115
24,65,-0.1364040884160756
24,66,-0.14230559975287724
24,67,-0.14763397212098306
24,68,-0.1523671160617977
24,69,-0.15648519554300933
24,70,-0.15997075640079508
24,71,-0.1628087442714522
24,72,-0.1649866192950626
24,73,-0.16649435472480786
24,74,-0.1673245374186088
24,75,-0.1674723480525221
24,76,-0.16693564732422045
24,77,-0.16571493932203377
24,78,-0.16381344371114734
24,79,-0.16123704431141686
24,80,-0.1579943477132171
24,81,-0.1540966193271704
24,82,-0.14955782868600026
24,83,-0.14439457490187801
24,84,-0.1386261180848942
24,85,-0.1322742949808817
24,86,-0.12536353419449536
24,87,-0.11792076054001566
24,88,-0.10997538897019046
24,89,-0.10155921290557754
24,90,-0.09270636827088119
24,91,-0.08345319747387009
24,92,-0.07383817189060127
24,93,-0.06390172088179316
24,94,-0.05368610053045415
24,95,-0.04323517848775325
24,96,-0.03259424111495334
24,97,-0.021809731969482878
24,98,-0.010928999684428235
24,99,0
25,0,0
25,1,0.009768153552817429
25,2,0.019497756925836197
25,3,0.02915041208455662
25,4,0.03868802470292819
25,5,0.04807295449196074
25,6,0.05726816379347306
25,7,0.06623736371947556
25,8,0.07494515743874135
25,9,0.08335717981798649
25,10,0.09144023315028187
25,11,0.09916241808869258
25,12,0.1064932596885114
25,13,0.11340382755794087
25,14,0.11986685024356031
25,15,0.1258568226885018
25,16,0.1313501071802428
25,17,0.13632502640167454
25,18,0.1407619493795394
25,19,0.14464336863446647
25,20,0.14795396981400263
25,21,0.15068069169031414
25,22,0.1528127784302551
25,23,0.1543418214498524
25,24,0.15526179356132488
25,25,0.15556907196723846
25,26,0.15526245382664114
25,27,0.15434315995422748
25,28,0.15281483166035081
25,29,0.15068351500687457
25,30,0.14795763909411147
25,31,0.1446479810104374
25,32,0.1407676260583759
25,33,0.13633191381474258
25,34,0.13135838110320933
25,35,0.1258666898511385
25,36,0.1198785539220109
25,37,0.11341764970987063
25,38,0.10650952823692961
25,39,0.09918150966271516
25,40,0.09146258232490947
25,41,0.08338328255436875
25,42,0.07497558258579326
25,43,0.06627275725879023
25,44,0.05730926294435172
25,45,0.04812059287366678
25,46,0.038743149411786186
25,47,0.029214089888160016
25,48,0.01957119469564072
25,49,0.009852705598532692
25,50,0.00009719223880569469
25,51,-0.009656615031861934
25,52,-0.019369957600259988
25,53,-0.02900421914976231
25,54,-0.03852105441896716
25,55,-0.047882561056014815
25,56,-0.057051402092670414
25,57,-0.06599097702387272
25,58,-0.07466553550859835
25,59,-0.08304034565775816
25,60,-0.0910817966395838
25,61,-0.0987575622446018
25,62,-0.10603669030183581
25,63,-0.11288975970779933
25,64,-0.1192889548520234
25,65,-0.12520821444960506
25,66,-0.13062328953105914
25,67,-0.13551188260717237
25,68,-0.1398536881979026
25,69,-0.14363052108584815
25,70,-0.14682633883763385
25,71,-0.1494273581672917
25,72,-0.151422059430828
25,73,-0.15280129041556678
25,74,-0.15355825334248446
25,75,-0.153688595700794
25,76,-0.15319038083150685
25,77,-0.1520641656930096
25,78,-0.1503129565503008
25,79,-0.14794227370494017
25,80,-0.14496009406093857
25,81,-0.14137690275093331
25,82,-0.13720562422512855
25,83,-0.13246166017760663
25,84,-0.12716281010773112
25,85,-0.12132929380680565
25,86,-0.11498366089915397
25,87,-0.10815079428589391
25,88,-0.10085780597978967
25,89,-0.09313401548051135
25,90,-0.08501082664858975
25,91,-0.07652167265753744
25,92,-0.0677018666672573
25,93,-0.05858850402883873
25,94,-0.04922027962870223
25,95,-0.03963734002630165
25,96,-0.029881064047147188
25,97,-0.019993863587175004
25,98,-0.010018931665800533
25,99,0
26,0,0
26,1,0.008958453686712987
26,2,0.01788155270224143
26,3,0.026734081918182342
26,4,0.035481104723481593
26,5,0.044088100936492944
26,6,0.05252110301902864
26,7,0.06074683018694611
26,8,0.0687328197125384
26,9,0.07644755512565932
26,10,0.08386059052815087
26,11,0.09094267087407117
26,12,0.09766584732699561
26,13,0.10400358773696028
26,14,0.1099308812090057
26,15,0.11542433705420588
26,16,0.12046227690334019
26,17,0.12502482059759626
26,18,0.12909396437188805
26,19,0.13265365236482693
26,20,0.13568983960865777
26,21,0.13819054807483322
26,22,0.14014591343815164
26,23,0.14154822483034502
26,24,0.1423919545908047
26,25,0.14267378117230445
26,26,0.1423926013454862
26,27,0.1415495359842305
26,28,0.14014792445147986
26,29,0.13819331328266837
26,30,0.13569343274204557
26,31,0.13265816871663724
26,32,0.12909952169058028
26,33,0.12503156245481725
26,34,0.12047037399775523
26,35,0.11543399192270813
26,36,0.10994232999234825
26,37,0.1040171064221386
26,38,0.09768175403975926
26,39,0.09096133388371347
26,40,0.08388243114377347
26,41,0.07647305773489095
26,42,0.06876253536777562
26,43,0.060781388984514545
26,44,0.052561218467253146
26,45,0.04413458500892293
26,46,0.03553487310078017
26,47,0.026796172064867684
26,48,0.017953130066591945
26,49,0.009040833150681134
26,50,0.00009465310229662353
26,51,-0.008849873598797447
26,52,-0.017757202196166277
26,53,-0.02659189834264445
26,54,-0.03531879690427234
26,55,-0.04390311586714502
26,56,-0.052310615641721236
26,57,-0.060507705846332624
26,58,-0.06846160326136434
26,59,-0.07614042927514095
26,60,-0.0835133647002117
26,61,-0.09055073585425166
26,62,-0.09722416454124841
26,63,-0.10350664098512119
26,64,-0.10937266739761953
26,65,-0.1147983162856754
26,66,-0.11976136617609723
26,67,-0.12424134417762736
26,68,-0.1282196526103503
26,69,-0.1316795951155257
26,70,-0.1346064931433073
26,71,-0.13698769535810867
26,72,-0.13881268316518933
26,73,-0.14007306363841246
26,74,-0.14076266349849134
26,75,-0.14087750626126536
26,76,-0.1404158942857558
26,77,-0.13937837125091254
26,78,-0.13776779201359335
26,79,-0.13558927178744812
26,80,-0.13285024350160002
26,81,-0.12956039506146488
26,82,-0.12573171355970644
26,83,-0.12137841160655673
26,84,-0.11651695698711767
26,85,-0.11116598813383347
26,86,-0.10534632656793987
26,87,-0.09908088012197924
26,88,-0.09239463382310562
26,89,-0.08531453765938557
26,90,-0.07786946983168216
26,91,-0.07009010425900153
26,92,-0.06200883911574431
26,93,-0.05365963884441154
26,94,-0.04507792168163662
26,95,-0.03630037277699285
26,96,-0.02736478791850993
26,97,-0.018309859016207145
26,98,-0.009174977462900117
26,99,0
27,0,0
27,1,0.008206159042250305
27,2,0.0163799323732904
27,3,0.024489062098579848
27,4,0.03250154547027715
27,5,0.04038576117535159
27,6,0.04811059417378501
27,7,0.05564555846474066
27,8,0.06296091746962038
27,9,0.07002780133601072
27,10,0.07681832097554445
27,11,0.08330567804870936
27,12,0.08946427087118256
27,13,0.09526979533469132
27,14,0.10069934102825895
27,15,0.10573148148915709
27,16,0.1103463590454834
27,17,0.11452576295440668
27,18,0.11825320165744474
27,19,0.12151396754783282
27,20,0.12429519553717197
27,21,0.1265859133966381
27,22,0.12837708576037862
27,23,0.12966164920290574
27,24,0.13043454104748778
27,25,0.1306927185706654
27,26,0.13043517223941237
27,27,0.12966292866932783
27,28,0.1283790481788066
27,29,0.12658861136603614
27,30,0.12429870113791414
27,31,0.12151837300843671
27,32,0.11825862203056822
27,33,0.11453233715093597
27,34,0.1103542537401117
27,35,0.10574089256186461
27,36,0.10071049885708254
27,37,0.09528296669656085
27,38,0.08947976582173167
27,39,0.0833238523447911
27,40,0.07683958478113909
27,41,0.0700526222366845
27,42,0.06298983127803878
27,43,0.05567917290167255
27,44,0.04814960207409332
27,45,0.04043094490925468
27,46,0.03255379286789131
27,47,0.02454937167683544
27,48,0.01644943230020494
27,49,0.008286113216222694
27,50,0.00009183035905360216
27,51,-0.008100865575004694
27,52,-0.01625939797132593
27,53,-0.024351310258868455
27,54,-0.03234437129563207
27,55,-0.040206722890769986
27,56,-0.04790697953511621
27,57,-0.05541437579499851
27,58,-0.0626988582888936
27,59,-0.06973123130815786
27,60,-0.0764832390906566
27,61,-0.08292770809130674
27,62,-0.08903861780655942
27,63,-0.09479123820912291
27,64,-0.10016218763342005
27,65,-0.1051295640039974
27,66,-0.1096729885998315
27,67,-0.11377372984414257
27,68,-0.11741473212040453
27,69,-0.12058073105045537
27,70,-0.12325826692885755
27,71,-0.1254357905907678
27,72,-0.1271036614488765
27,73,-0.12825424323034623
27,74,-0.12888188701668882
27,75,-0.12898301628712733
27,76,-0.1285560957362914
27,77,-0.12760170516029257
27,78,-0.12612249510016424
27,79,-0.12412324908677962
27,80,-0.12161082724775946
27,81,-0.11859421620788467
27,82,-0.11508446160606514
27,83,-0.11109470444128527
27,84,-0.10664010288370174
27,85,-0.10173785300193122
27,86,-0.09640709928546083
27,87,-0.09066893651952886
27,88,-0.08454630717001634
27,89,-0.07806397990236592
27,90,-0.07124843074945776
27,91,-0.06412779287441644
27,92,-0.05673171784979259
27,93,-0.049091291448466724
27,94,-0.0412388721658283
27,95,-0.033207969801868215
27,96,-0.025033061117653146
27,97,-0.01674943200835338
27,98,-0.008392974752648441
27,99,0
28,0,0
28,1,0.007507969324527699
28,2,0.014986308365328618
28,3,0.022405503789295584
28,4,0.02973627568609673
28,5,0.036949693154532434
28,6,0.04401728845879729
28,7,0.05091116943174681
28,8,0.057604129512059295
28,9,0.06406975519849284
28,10,0.07028253022716319
28,11,0.07621793639215556
28,12,0.08185255021157538
28,13,0.08716413553847446
28,14,0.0921317311791691
28,15,0.09673573385287199
28,16,0.1009579753639642
28,17,0.10478179462713388
28,18,0.10819210315440193
28,19,0.11117544504274186
28,20,0.11372004971390391
28,21,0.11581587896089236
28,22,0.11745466607090882
28,23,0.11862994924286854
28,24,0.1193370964277324
28,25,0.11957332465837227
28,26,0.11933771015362768
28,27,0.1186311933409798
28,28,0.11745657398716482
28,29,0.11581850193979623
28,30,0.11372345726454978
28,31,0.11117972698043027
28,32,0.10819737039769198
28,33,0.1047881823690934
28,34,0.10096564423021594
28,35,0.09674487433189093
28,36,0.09214256518200185
28,37,0.08717692225832141
28,38,0.08186758813507106
28,39,0.07623557079662699
28,40,0.0703031557002573
28,41,0.06409382501546239
28,42,0.05763215872401911
28,43,0.05094374639302152
28,44,0.04405507854270657
28,45,0.03699345271948965
28,46,0.029786856469597583
28,47,0.022463869607556083
28,48,0.015053540218490185
28,49,0.0075852851137445275
28,50,0.00008876034639309282
28,51,-0.007406238094726427
28,52,-0.014869907733226788
28,53,-0.02227253660188203
28,54,-0.029584639115785693
28,55,-0.03677704871250441
28,56,-0.04382105461791522
28,57,-0.05068848815171749
28,58,-0.057351858881723804
28,59,-0.06378443273350637
28,60,-0.06996036607776326
28,61,-0.07585477394852363
28,62,-0.0814438606771807
28,63,-0.08670497673815401
28,64,-0.09161674463152389
28,65,-0.09615910313683099
28,66,-0.10031342725281756
28,67,-0.10406255894533482
28,68,-0.10739092007521833
28,69,-0.11028452906785599
28,70,-0.11273110589396484
28,71,-0.11472007445388999
28,72,-0.11624265881173276
28,73,-0.11729187145696345
28,74,-0.11786260011324526
28,75,-0.11795158238287852
28,76,-0.11755748253015139
28,77,-0.11668085328626178
28,78,-0.11532420200175748
28,79,-0.1134919405317468
28,80,-0.11119044000815612
28,81,-0.10842796966704824
28,82,-0.10521473914855942
28,83,-0.10156282680321818
28,84,-0.09748620784088483
28,85,-0.09300067202893197
28,86,-0.0881238351929102
28,87,-0.08287504534934753
28,88,-0.07727537413534574
28,89,-0.07134750950111024
28,90,-0.06511572290585273
28,91,-0.05860574611076674
28,92,-0.05184470988803554
28,93,-0.044861002720900406
28,94,-0.03768417785391335
28,95,-0.03034479328902797
28,96,-0.022874286578400946
28,97,-0.0153047985010029
28,98,-0.007669018846392994
28,99,0
29,0,0
29,1,0.00686073078650209
29,2,0.01369438563929872
29,3,0.020473995485741366
29,4,0.027172804570632016
29,5,0.0337643760371826
29,6,0.04022269630260848
29,7,0.04652227769221447
29,8,0.052638259093331904
29,9,0.05854650401988403
29,10,0.06422369596538088
29,11,0.06964743034470566
29,12,0.0747963030539752
29,13,0.07964999482964488
29,14,0.08418935163450714
29,15,0.0883964600898468
29,16,0.09225471844117136
29,17,0.09574890185499976
29,18,0.09886522287324404
29,19,0.10159138551987731
29,20,0.10391663432705536
29,21,0.105831796365673
29,22,0.10732931811688351
29,23,0.10840329472144485
29,24,0.10904949417457456
29,25,0.1092653732788241
29,26,0.10905008885528593
29,27,0.10840450008018555
29,28,0.10733116662823172
29,29,0.10583433727076448
29,30,0.10391993509424124
29,31,0.10159553243419522
29,32,0.0988703235400702
29,33,0.09575508611105957
29,34,0.09226214200421012
29,35,0.08840530582220202
29,36,0.08419983448120608
29,37,0.07966236347382069
29,38,0.07481084632287677
29,39,0.06966447930235375
29,40,0.06424363199940925
29,41,0.05856976141979982
29,42,0.05266533505905803
29,43,0.04655373544480981
29,44,0.04025917727541245
29,45,0.033806603558112484
29,46,0.0272215985058061
29,47,0.020530276516223682
29,48,0.013759192621068155
29,49,0.006935225616823508
29,50,0.00008548793179596697
29,51,-0.006762795736352283
29,52,-0.013582377234545868
29,53,-0.020346109431029463
29,54,-0.027027031812318615
29,55,-0.03359849669126974
29,56,-0.04003424973354275
29,57,-0.0463085565293172
29,58,-0.05239627628363258
29,59,-0.05827298741751827
29,60,-0.06391505278909135
29,61,-0.06929974304052759
29,62,-0.0744052918941931
29,63,-0.07921101602860443
29,64,-0.0836973592149565
29,65,-0.08784600758651787
29,66,-0.09163992164250431
29,67,-0.09506344586890757
29,68,-0.09810232793271315
29,69,-0.10074382171390939
29,70,-0.10297669333344932
29,71,-0.10479131675892964
29,72,-0.10617966663859757
29,73,-0.10713540573464897
29,74,-0.10765386484937597
29,75,-0.1077321214006058
29,76,-0.10736896699149048
29,77,-0.10656497644352854
29,78,-0.10532246373482947
29,79,-0.10364554070966413
29,80,-0.1015400621398004
29,81,-0.09901367309375214
29,82,-0.09607574371190308
29,83,-0.09273740381102025
29,84,-0.08901146757740422
29,85,-0.08491245340490969
29,86,-0.08045649812564601
29,87,-0.07566135940620144
29,88,-0.07054631847012949
29,89,-0.0651321617897969
29,90,-0.059441070749752446
29,91,-0.05349657917428725
29,92,-0.04732344838489433
29,93,-0.040947597668395105
29,94,-0.03439596405412703
29,95,-0.02769640444720394
29,96,-0.020877541369250144
29,97,-0.013968638150743031
29,98,-0.00699943462200193
29,99,0
30,0,0
30,1,0.006261429682005154
30,2,0.012498148588460132
30,3,0.018685543478615604
30,4,0.024799195780268648
30,5,0.030814977988991896
30,6,0.03670914886837644
30,7,0.04245844719724189
30,8,0.04804018353222511
30,9,0.05343232983092568
30,10,0.05861360632447518
30,11,0.06356356561268765
30,12,0.06826267326851618
30,13,0.0726923850922388
30,14,0.07683522016509298
30,15,0.08067483006212507
30,16,0.08419606318706367
